,monthly_price,latitude,longitude,bedrooms,bathrooms,daft_link
179,275000,53.337498,-6.295032,1 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-23-rialto-cottages-rialto-rialto-dublin-8/3471891
180,257000,52.168838,-7.13363,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-68-the-estuary-somerville-tramore-co-waterford/3735862
181,255000,53.291171,-6.817076,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-37-woodlands-park-coill-dubh-coill-dubh-co-kildare/3600862
182,225000,53.334716,-7.03955,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-10-derrycorris-drive-edenderry-co-offaly/3726512
183,140000,53.858866,-7.602393,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-cleenrah-aughnacliffe-co-longford/3712563
184,490000,53.435712,-6.167225,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-2-connolly-avenue-malahide-co-dublin/3727636
185,365000,53.092677,-6.943112,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-42-cois-na-habhainn-kildare-co-kildare/3644933
186,285000,53.403541,-6.412461,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-8-bramblefield-court-clonee-clonee-dublin-15/3713650
187,320000,53.26726,-9.088863,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-6-cuan-na-coille-fort-lorenzo-galway-taylors-hill-co-galway/3719157
188,345000,53.26728,-9.088937,3 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-11-cuan-na-coille-fort-lorenzo-galway-taylors-hill-co-galway/3698143
189,225000,53.400571,-6.265693,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-28-linnbhla-santry-cross-ballymun-dublin-9/3734888
190,145000,52.847944,-9.001783,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-44-dun-na-hinse-lahinch-road-ennis-co-clare/3732978
191,425000,53.100155,-8.723718,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-farnaun-gort-co-galway/3723127
192,50000,53.19755851612475,-7.274921925873741,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-kilcooney-clonygowan-co-offaly/97878
193,325000,53.386289,-6.249342,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-212-larkhill-road-whitehall-dublin-9/3734522
194,385000,53.4714238,-6.2386134,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-1-castleview-lawns-swords-co-dublin/3733766
195,220000,53.510131,-6.536493,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-29-the-courtyard-dunshaughlin-co-meath/3696484
196,375000,53.400428,-6.138456,3 Bed,3 Bath,http://www.daft.ie/for-sale/duplex-4-red-arches-road-the-coast-baldoyle-dublin-13/3730166
197,495000,53.287494,-6.241042,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-17-ridgeford-dundrum-dublin-14/3729944
198,275000,51.887844,-8.525316,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-kenley-avenue-model-farm-road-model-farm-road-co-cork/2737927
199,165000,51.893196,-8.475598,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-62-saint-kevin-square-barrack-street-co-cork/3725731
200,245000,53.510465,-6.536121,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-17-the-courtyard-dunshaughlin-co-meath/3723313
201,255000,52.51393159173378,-6.594475219414221,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-aa-old-forge-road-old-forge-road-milehouse-road-enniscorthy-co-wexford/3509744
202,270000,52.51393159173378,-6.594475219414221,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-bb-old-forge-road-old-forge-road-milehouse-road-enniscorthy-co-wexford/3509743
203,275000,52.51393159173378,-6.594475219414221,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-a-old-forge-road-old-forge-road-milehouse-road-enniscorthy-co-wexford/2908411
204,290000,52.51393159173378,-6.594475219414221,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-b-old-forge-road-old-forge-road-milehouse-road-enniscorthy-co-wexford/2908413
205,239500,54.6393277767651,-8.108073253933213,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-house-type-e1-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3735955
206,239500,54.6393277767651,-8.108073253933213,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-house-type-d1-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3735956
207,249500,54.6393277767651,-8.108073253933213,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-house-type-d-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3735953
208,249500,54.6393277767651,-8.108073253933213,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-house-type-e-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3735958
209,255000,54.6393277767651,-8.108073253933213,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-c1-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3735954
210,259500,54.6393277767651,-8.108073253933213,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-b-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3735952
211,299500,54.6393277767651,-8.108073253933213,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-a-the-grange-the-grange-lurganboy-donegal-town-co-donegal/3205058
212,215000,52.796912,-6.158722,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-8-saint-marys-court-arklow-co-wicklow/3730302
213,480000,51.91479803669321,-8.2614181366977,4 Bed,4 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-a-cluain-cairn-cluain-cairn-station-road-carrigtwohill-co-cork/3187469
214,275000,53.375153,-6.253586,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-5-beaucourt-achill-road-drumcondra-dublin-9/3629451
215,365000,53.3516934,-6.4116092,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-21-liffey-way-liffey-valley-park-lucan-co-dublin/3733337
216,250000,51.929016,-8.391301,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-5-marble-park-riverstown-glanmire-co-cork/3638177
217,235000,51.891518,-8.484463,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-53a-lough-road-the-lough-co-cork/3643592
218,295000,51.934525,-8.393731,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-5-crestfield-view-glanmire-co-cork/3732985
219,260000,51.908676,-8.47738,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-14-redemption-road-co-cork/3673873
220,175000,53.39283,-6.438528,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-49-hayworth-terrace-ongar-village-ongar-dublin-15/3726830
221,390000,53.468739,-6.232282,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-64-sandford-wood-swords-co-dublin/3711193
222,275000,53.276167,-8.96738,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-171-bo-reann-bheag-roscam-co-galway/3731271
223,355000,52.097402,-7.605061,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-48-tournore-park-abbeyside-dungarvan-co-waterford/3731796
224,295000,52.818165,-6.934428,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-125-cluain-bu-quinagh-carlow-town-co-carlow/3671004
225,440000,52.48814714971672,-6.288844298941887,4 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-killincooley-more-kilmuckridge-co-wexford/3731620
226,189000,53.518675,-7.340091,3 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-22-ushnagh-court-lynn-road-mullingar-co-westmeath/3730176
227,400000,53.363334,-6.261458,5 Bed,5 Bath,http://www.daft.ie/for-sale/terraced-house-30-saint-annes-road-drumcondra-drumcondra-dublin-3/3723953
228,295000,53.349399,-6.267827,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-81-25-wolfe-tone-street-dublin-1/3731075
229,160000,53.050075,-7.322763,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-gandon-court-portlaoise-co-laois/3730910
230,325000,52.662232,-8.657879,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-18-barrington-court-north-circular-road-co-limerick/3730862
231,220000,52.657628,-8.607314,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-14-ballysimon-crescent-fairgreen-road-co-limerick/3718998
232,165000,52.661031,-8.632206,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-506-newtown-house-co-limerick/3723358
233,180000,53.7284668,-6.8800407,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-1-columba-terrace-kells-co-meath/3700950
234,250000,53.286411,-7.50372,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-110-carraig-cluain-tullamore-co-offaly/3685191
235,250000,53.260586,-7.481854,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-11-clonminch-wood-gayfield-tullamore-co-offaly/3722353
236,360000,53.527355,-6.159042,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-11-huntsmans-way-lusk-village-lusk-co-dublin/3725586
237,175000,53.447332,-9.070527,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-rafwee-headford-co-galway/3716986
238,375000,53.39687,-6.179691,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-14-greenwood-close-ayrfield-dublin-13/3660493
239,165000,51.908107,-8.168681,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-5-coppinger-lane-castleredmond-court-midleton-co-cork/3728338
240,325000,53.333629,-6.275767,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-54-73-leonards-court-clanbrassil-street-lower-dublin-8/3582896
241,219000,53.278089,-6.419148,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-10-block-a-belfry-hall-citywest-co-dublin/3728907
242,265000,51.894995,-8.465827,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-18-copley-hall-co-cork/3699180
243,315000,52.390733,-6.9346,6 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-13-dowsleys-barn-new-ross-co-wexford/3714417
244,430000,53.401565,-6.140619,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-30-red-arches-park-baldoyle-dublin-13/3728604
245,185000,53.270064,-6.369625,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-38-marlfield-close-tallaght-tallaght-dublin-24/3718458
246,220000,51.856879,-8.321957,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-54-chandlers-walk-rushbrooke-links-cobh-co-cork/3495426
247,395000,53.489949,-6.158706,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-5-beverton-meadows-donabate-co-dublin/3726731
248,169000,53.558453,-7.752092,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-10-creevaghrua-creevagh-beg-ballymahon-co-longford/3727682
249,495000,53.34355,-6.221483,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-seaflower-cottage-pigeon-house-road-dublin-4/3184365
250,330000,53.62908,-6.539583,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-31-sl-n-duff-view-kentstown-co-meath/3539704
251,475000,52.059446,-9.511653,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-physique-fitness-studio-3-chapel-lane-killarney-co-kerry/3714430
252,345000,53.3402918271245,-8.47242737341827,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-carrowmore-woodlawn-ballinasloe-co-galway/3727659
253,385000,53.350692,-6.285243,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-15-viking-road-arbour-hill-stoneybatter-dublin-7/3722185
254,350000,53.359722,-6.275814,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-28-avondale-avenue-phibsborough-phibsborough-dublin-7/3726866
255,189000,51.689665,-9.082461,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-laois-cottage-lisbealad-east-dunmanway-co-cork/3726850
256,49000,53.928622,-8.325791,3 Bed,1+ bath,http://www.daft.ie/for-sale/detached-house-ballymore-west-boyle-co-roscommon/3697438
257,460000,51.87599,-8.426026,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-glenawilling-31-lime-trees-road-maryborough-estate-douglas-co-cork/3725460
258,280000,53.449768,-6.245951,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-99-cedar-square-ridgewood-swords-co-dublin/3710760
259,129950,53.530448,-7.32649,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-260-dalton-park-mullingar-co-westmeath/3725095
260,175000,53.469427,-9.104603,4 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-main-street-headford-co-galway/3572859
261,145000,53.761114,-8.776597,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-37-the-maples-ballyhaunis-co-mayo/3628793
262,295000,53.4746136,-6.238909,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-35-ashton-court-swords-co-dublin/3722012
263,275000,53.4458202,-6.2479887,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-50-gleneagle-house-the-oaks-ridgewood-swords-swords-co-dublin/3706152
264,310000,52.623663,-8.646001,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-5-greenview-close-glencairin-dooradoyle-co-limerick/3724234
265,489500,53.298231,-6.232906,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-36-the-sycamore-trimbleston-goatstown-dublin-14/3620475
266,320000,53.2750685,-8.9643881,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-358-boireann-bheag-roscam-co-galway/3719908
267,245000,52.27252,-7.108783,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-27-brockton-avenue-hollybrook-ferrybank-co-waterford/3723374
268,395000,51.919613,-8.322536,2 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-carrigrenan-sunville-glounthaune-co-cork/3722934
269,485000,53.178071,-6.782652,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-68-wellesley-manor-newbridge-co-kildare/3522430
270,249950,53.523805,-7.344364,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-the-green-lakepoint-mullingar-co-westmeath/3673149
271,190000,51.889126,-8.487048,2 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-20-lough-view-terrace-glasheen-road-the-lough-co-cork/3693562
272,230000,53.404288,-6.407832,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-39-whatley-hall-clonee-dublin-15/3722415
273,190000,53.156531,-7.179617,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-40-kilnacourt-woods-portarlington-co-laois/3629721
274,179000,53.152831,-7.179055,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-69-saint-brigids-square-portarlington-co-laois/3648557
275,395000,52.016091,-8.672042,4 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-crystal-heights-rich-hill-donoughmore-co-cork/3714240
276,480000,53.363749,-6.19584,2 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-8-vernon-court-clontarf-dublin-3/3622031
277,185000,52.337089,-6.466507,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-29-hollyville-heights-wexford-town-co-wexford/3710730
278,365000,53.328334,-6.329455,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-150-mangerton-road-drimnagh-drimnagh-dublin-12/3715403
279,270000,53.451378,-6.199947,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-45-the-water-rill-waterside-malahide-co-dublin/3689889
280,349000,51.89225,-8.468036,4 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-25-summerhill-south-co-cork/3718636
281,350000,53.337464,-6.286219,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-6-block-a-the-barley-house-dublin-8/3586471
282,230000,53.85712,-9.320323,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-49-dunbeag-newport-road-castlebar-co-mayo/3560046
283,199500,53.841466,-9.323336,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-40-meadow-park-castlebar-co-mayo/3658531
284,310000,51.961208949379824,-8.340334393100363,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-house-type-a-radharc-na-tuaithe-radharc-na-tuaithe-knockraha-glanmire-co-cork/3717227
285,255000,52.678277,-8.663233,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-103-shannonvale-old-cratloe-road-caherdavin-co-limerick/3708070
286,365000,52.628028,-8.670462,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-134-the-grange-raheen-co-limerick/3715378
287,225000,52.235932,-7.110872,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-8-the-grove-fairfield-park-co-waterford/3716998
288,265000,51.871966,-8.345707,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-24a-pembroke-grove-pembroke-wood-passage-west-co-cork/3641866
289,350000,53.365242,-6.226859,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apt-32-crescent-house-howth-road-clontarf-dublin-3/3575035
290,399000,53.34839,-6.433221,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-1-esker-meadow-grove-lucan-co-dublin/3697213
291,195000,52.259462,-7.096311,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-9-estuary-wood-ferrybank-ferrybank/3716185
292,210000,53.611286,-6.182765,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-10-papworth-hall-balbriggan-co-dublin/1413198
293,148000,52.799368,-7.830514,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-29-church-street-templemore-co-tipperary/3565485
294,310000,52.996594543851586,-6.962477495085608,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-2-gallow-hill-gallow-hill-kildare-road-athy-co-kildare/2829539
295,310000,52.996594543851586,-6.962477495085608,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-1-gallow-hill-gallow-hill-kildare-road-athy-co-kildare/2829537
296,480000,51.827046,-8.231416,6 Bed,4 Bath,http://www.daft.ie/for-sale/terraced-house-the-long-point-main-street-whitegate-co-cork/3712566
297,245000,52.241908,-7.093829,3 Bed,4 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-hunters-way-castlegrange-co-waterford/3714866
298,315000,51.910328,-8.441303,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-murmont-close-montenotte-montenotte-co-cork/3711487
299,420000,51.864751,-8.415435,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-7-edgewood-maryborough-ridge-douglas-co-cork/3712773
300,275000,53.7222136,-6.885674,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-32-balrath-wood-kells-co-meath/3714168
301,375000,53.347819,-6.279393,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apt-35-block-b-smithfield-market-smithfield-dublin-7/3714275
302,285000,52.618684,-9.616882,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-querrin-west-kilkee-co-clare/3636804
303,425000,53.290036,-6.238287,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-33-altamont-hall-stoney-road-dundrum-dublin-14/3710840
304,225000,53.3817301,-6.2464844,1+ bed,1+ bath,http://www.daft.ie/for-sale/site--site-with-full-p-p-190a-iveragh-road-whitehall-dublin-9/3714242
305,415000,53.321901,-6.271246,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-15-wynnefield-house-charleville-road-rathmines-dublin-6/3655774
306,250000,52.91985,-7.341197,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-1-crescent-court-ballyroan-road-abbeyleix-co-laois/3713773
307,165000,53.732343,-6.330126,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-6-brent-way-aston-green-drogheda-co-louth/3659807
308,495000,53.381729,-6.246489,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-190-iveragh-road-whitehall-whitehall-dublin-9/3713965
309,275000,53.394365,-6.197319,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-50-block-b-castle-elms-court-castle-elms-coolock-dublin-17/3515957
310,150000,53.392669,-7.581637,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-main-street-horseleap-co-offaly/3713933
311,325000,51.9121113,-8.7933017,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-three-bed-semi-detached-vicars-glebe-three-bed-semi-detached-vicars-glebe-coachford-co-cork/3713136
312,360000,51.9121113,-8.7933017,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-four-bedroom-semi-detached-vicars-glebe-vicars-glebe-vicars-glebe-coachford-co-cork/2598034
313,495000,53.327889,-6.210895,2 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-16-gilford-terrace-sandymount-dublin-4/2480009
314,350000,53.310452,-6.33362,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-27-saint-malachy-drive-greenhills-walkinstown-dublin-12/3713246
315,485000,53.316426,-6.322418,4 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-cherry-grove-walkinstown-walkinstown-dublin-12/3713080
316,425000,53.28435,-9.047488,3 Bed,3 Bath,http://www.daft.ie/for-sale/apartment-185-gort-na-coiribe-headford-road-co-galway/3689294
317,250000,53.34268,-6.275479,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-98-tandy-bertram-court-christchurch-dublin-8/3693799
318,495000,53.451617,-6.183465,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-3-estuary-walk-malahide-co-dublin/3712653
319,445000,52.672478,-7.233844,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-56-hawthorn-drive-rath-llord-kilkenny-co-kilkenny/3712565
320,337500,53.633203,-6.687886,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-trim-road-navan-co-meath/3671079
321,425000,53.38814,-6.277717,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-63-hillcrest-park-glasnevin-dublin-11/3645209
322,280000,53.388492,-6.391202,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-62-westend-village-blanchardstown-dublin-15/3678949
323,260000,52.8476632071715,-8.5945160390165,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-iragh-ocallaghans-mills-v94hw7x-ocallaghans-mills-co-clare/3711639
324,225000,52.627651,-7.069208,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-39-brad-g-way-gowran-co-kilkenny/3578004
325,320000,52.670424,-8.637878,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-stenson-close-farranshone-co-limerick/3711351
326,100000,52.39089164247187,-6.562076012580604,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-redinagh-killurin-co-wexford/3185201
327,395000,52.338178,-6.468441,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-cuasn-g-saint-johns-road-wexford-town-co-wexford/3607366
328,330000,53.393146,-6.370666,3 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-74-bantry-square-blanchardstown-dublin-15/3710819
329,275000,53.116361,-7.319128,5 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-lord-edward-street-mountmellick-co-laois/3657472
330,190000,52.687239,-8.612497,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-9-hampstead-park-shannon-banks-shannonbanks/3676550
331,310000,53.351619,-6.267235,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-30-college-court-dublin-1/3702003
332,240000,52.808333,-6.140398,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-cluain-ard-sea-road-arklow-co-wicklow/3425109
333,475000,51.679426,-9.430578,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-ardnageehy-more-bantry-co-cork/3656332
334,250000,52.658201,-7.255184,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-23-green-street-kilkenny-co-kilkenny/3709291
335,350000,51.921816,-8.385969,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-142-fernwood-glyntown-glanmire-co-cork/3702192
336,100000,52.71543181451319,-9.319440498948097,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-kilrush-rd-kilmihil-kilmihil-co-clare/3708577
337,300000,53.3011017,-6.315609,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-site-at-2-the-avenue-cypress-downs-templeogue-dublin-16/3681154
338,350000,53.41974,-6.15382,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-38-the-fairways-portmarnock-co-dublin/3694696
339,260000,53.443221,-6.214264,2 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-54-holywell-rise-swords-co-dublin/3707508
340,165000,51.725247,-9.104631,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-church-view-chapel-street-dunmanway-co-cork/3613721
341,285000,51.709589,-9.120901,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-maugh-dunmanway-co-cork/2933334
342,230000,54.1175,-7.808174,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-lannanaria-corlough-co-cavan/3705755
343,140000,52.480693,-7.204223,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-monarue-knocktopher-co-kilkenny/3706558
344,450000,51.825255,-8.386721,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-1-meadowbrook-herons-wood-carrigaline-co-cork/3698967
345,245000,52.652023,-7.263713,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-2-fatima-place-kilkenny-co-kilkenny/3697238
346,390000,54.0475884,-6.4970115,7 Bed,5 Bath,http://www.daft.ie/for-sale/detached-house-edenkell-hackballscross-dundalk-co-louth/3705804
347,420000,53.357454,-6.273304,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-28-kings-inn-court-phibsborough-dublin-7/3696501
348,220000,52.093398,-7.605241,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-31-kyne-park-abbeyside-dungarvan-co-waterford/3705456
349,199000,52.356992,-7.687921,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-30-sliabh-na-mb-n-mews-davis-road-clonmel-co-tipperary/3702421
350,180000,53.997546,-6.397487,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-18-afton-drive-dundalk-co-louth/3654312
351,345000,53.356407,-6.245973,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-8-william-street-north-dublin-1/3642285
352,450000,53.349669,-6.243556,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-21-burton-house-custom-house-square-ifsc-dublin-1/3616397
353,225000,52.639467,-7.252699,3 Bed,3 Bath,http://www.daft.ie/for-sale/apartment-10-hollybank-crescent-clongowen-kilkenny-co-kilkenny/2933339
354,485000,52.691285,-7.280706,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-troyswood-kilkenny-co-kilkenny/3594546
355,210000,52.64774,-7.261001,3 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-8-saint-riochs-court-saint-riochs-street-kilkenny-co-kilkenny/3675847
