,monthly_price,latitude,longitude,bedrooms,bathrooms,daft_link
382,275000,53.394365,-6.197319,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-50-block-b-castle-elms-court-castle-elms-coolock-dublin-17/3515957
383,150000,53.392669,-7.581637,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-main-street-horseleap-co-offaly/3713933
384,325000,51.9121113,-8.7933017,3 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-three-bed-semi-detached-vicars-glebe-three-bed-semi-detached-vicars-glebe-coachford-co-cork/3713136
385,360000,51.9121113,-8.7933017,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-four-bedroom-semi-detached-vicars-glebe-vicars-glebe-vicars-glebe-coachford-co-cork/2598034
386,465000,53.327889,-6.210895,2 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-16-gilford-terrace-sandymount-dublin-4/2480009
387,270000,52.927766,-7.42661,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-shanahoe-shanahoe-co-laois/3678764
388,440000,53.298780066426616,-6.573676143088477,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-3-bed-semi-detached-williams-grove-williams-grove-ardclough-straffan-co-kildare/2921373
389,390000,52.97198065235628,-6.050594903345285,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-d-sessile-oaks-sessile-oaks-wicklow-town-co-wicklow/3689924
390,370000,53.03671596526166,-7.270041369549489,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-the-kensington-foxburrow-foxburrow-stradbally-road-portlaoise-portlaoise-co-laois/2844122
391,395000,53.51984230644867,-7.310122588856075,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-type-6b-ardmore-hills-ardmore-hills-ardmore-hills-mullingar-co-westmeath/1500900
392,280000,52.22846323363689,-7.235633582306178,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-c-3-bedroom-semi-cloch-n-cloch-n-kilmeadan-co-waterford/3643172
393,345000,52.22846323363689,-7.235633582306178,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-b-cloch-n-cloch-n-kilmeadan-co-waterford/3643170
394,390000,52.22846323363689,-7.235633582306178,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-a-4-bedroom-detached-no-sunroom-cloch-n-cloch-n-kilmeadan-co-waterford/3643171
395,420000,52.22846323363689,-7.235633582306178,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-a-cloch-n-cloch-n-kilmeadan-co-waterford/3643168
396,240000,51.94002018848553,-7.9995719091962485,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-type-b-dromdiah-park-dromdiah-park-killeagh-co-cork/3507932
397,250000,51.94002018848553,-7.9995719091962485,2 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-type-b1-dromdiah-park-dromdiah-park-killeagh-co-cork/3507934
398,280000,51.94002018848553,-7.9995719091962485,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/townhouse-type-a-dromdiah-park-dromdiah-park-killeagh-co-cork/3506530
399,290000,51.94002018848553,-7.9995719091962485,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-type-a1-dromdiah-park-dromdiah-park-killeagh-co-cork/3506532
400,295000,51.94002018848553,-7.9995719091962485,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-type-c-dromdiah-park-dromdiah-park-killeagh-co-cork/3507933
401,350000,51.94002018848553,-7.9995719091962485,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-type-b4-dromdiah-park-dromdiah-park-killeagh-co-cork/3606906
402,265000,53.73537529218743,-6.884168678808862,2 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/end-of-terrace-house-the-ash-wilmount-view-wilmount-view-moynalty-road-kells-kells-co-meath/3613369
403,320000,53.73537529218743,-6.884168678808862,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/terraced-house-the-birch-wilmount-view-wilmount-view-moynalty-road-kells-kells-co-meath/3702065
404,280000,53.00821738601758,-6.815975010141557,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-3-bed-semi-detached-strettel-avenue-strettel-avenue-ballitore-ballitore-co-kildare/3595320
405,429000,52.67189077477643,-7.234891523568308,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-e-rath-ullord-rath-ullord-new-orchard-kilkenny-co-kilkenny/1151463
406,469000,52.67189077477643,-7.234891523568308,4 Bed,2 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-d-rath-ullord-rath-ullord-new-orchard-kilkenny-co-kilkenny/1146062
407,469000,52.67189077477643,-7.234891523568308,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/detached-house-house-type-h-rath-ullord-rath-ullord-new-orchard-kilkenny-co-kilkenny/2753310
408,195000,54.281328,-8.479468,4 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-43-mountain-close-cartron-sligo-co-sligo/3748986
409,185000,53.42098,-7.905084,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-hillcourt-cartrontroy-athlone-co-westmeath/3748984
410,274950,53.379697,-7.662345,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-tubber-moate/3748979
411,160000,53.342427,-7.065136,2 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-47-saint-patricks-wood-edenderry-co-offaly/3748124
412,60000,54.13520283175791,-9.1810170973406,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-crofton-park-ballina-co-mayo/3748919
413,110000,53.724539573598506,-7.800661064037407,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apt-54-harbour-point-longford-town-longford-town-co-longford/3748806
414,250000,53.029973,-7.270383,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-14-ashewood-walk-summerhill-lane-portlaoise-co-laois/3748912
415,450000,53.990605,-9.174276,4 Bed,5 Bath,http://www.daft.ie/for-sale/detached-house-cuing-beg-pontoon-foxford-co-mayo/3748892
416,270000,52.802282,-7.826069,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-1-oakdale-park-templemore-co-tipperary/3748870
417,195000,52.142851,-8.219565,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-12-the-manor-clondulane-fermoy-co-cork/3748865
418,430000,52.963638,-6.705538,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-rampere-baltinglass-co-wicklow/3748838
419,190000,52.843378,-7.394115,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-carrigan-street-durrow-co-laois/3748815
420,325000,54.025076,-6.177109,4 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-dundalk-road-carlingford-co-louth/3748784
421,245000,51.802973,-10.142523,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-inchee-waterville-co-kerry/3748730
422,265000,54.244177,-6.982683,5 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-38-canal-view-clones-rd-monaghan-co-monaghan/3748658
423,390000,53.285816,-6.234705,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-15-the-oaks-dundrum-dublin-14/3748632
424,225000,53.690578,-8.753697,4 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-cloonfad-cloonfad-co-roscommon/3748620
425,70000,52.935863,-7.346055,1 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-tonduff-abbeyleix-co-laois/3748592
426,189000,53.619955,-9.222637,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-1-teallach-roba-neale-road-ballinrobe-co-mayo/3748541
427,330000,52.935863,-7.346055,4 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-tonduff-abbeyleix-co-laois/3748530
428,220000,53.434553,-7.925433,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-9-the-glen-coosan-athlone-co-westmeath/3748472
429,365000,53.375861,-6.332556,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-18-the-waxworks-the-village-centre-ashtown-dublin-15/3748398
430,125000,53.831291,-6.396875,2 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-11-ardee-road-dunleer-co-louth/3748396
431,345000,53.5097126,-8.8651494,6 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-5-hazel-court-tuam-co-galway/3740497
432,325000,53.016324,-7.140535,5 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-2-the-glebe-stradbally-co-laois/3748383
433,210000,53.2838772,-8.9989003,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-26-rd-lainn-ballybrit-co-galway/3748302
434,235000,53.264534,-8.933701,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-116-bluebell-woods-oranmore-oranmore-co-galway/3748368
435,165000,53.040362,-7.296731,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-25-laurel-drive-esker-hills-portlaoise-co-laois/3748325
436,279000,53.367549,-8.888235,3 Bed,1+ bath,http://www.daft.ie/for-sale/semi-detached-house-59-woodlands-lackagh-co-galway/3748311
437,275000,52.681016,-7.790589,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-27-hazelwood-thurles-co-tipperary/3748180
438,225000,52.630075,-8.646785,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-45-vartry-avenue-raheen-co-limerick/3748193
439,245000,53.332101,-9.172368,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-ballyquirke-moycullen-galway-h91nd7e-moycullen-co-galway/3748191
440,475000,53.306965,-6.322025,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-74-greentrees-road-manor-estate-d12xe16-dublin-12/3748184
441,395000,53.35325,-6.2508273,3 Bed,3 Bath,http://www.daft.ie/for-sale/apartment-17-the-forge-railway-street-dublin-1/3748172
442,190000,53.7173417,-6.3519936,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-19-greenlanes-drogheda-co-louth/3748164
443,230000,53.715992,-6.388962,3 Bed,2 Bath,http://www.daft.ie/for-sale/duplex-36-the-square-riverbank-drogheda-co-louth/3748163
444,150000,52.651867,-8.606476,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-59-glasgow-park-limerick-co-limerick/3748154
445,260000,53.4419522,-6.2022787,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-19-wolsey-house-drynam-hall-kinsealy-co-dublin/3748143
446,235000,53.39315315,-6.43465227,2 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-delhurst-court-ongar-dublin-15/3748141
447,95000,53.805732,-8.918608,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-cloondace-knock-co-mayo/3748137
448,185000,53.789799,-8.963467,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-ballyfarna-knock-co-mayo/3748136
449,50000,53.7638949,-8.4887,2 Bed,1+ bath,http://www.daft.ie/for-sale/terraced-house-st-patrick-street-castlerea-co-roscommon/3748126
450,125000,53.797414,-8.398895,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-caddlebrook-castlerea-co-roscommon/3748125
451,230000,52.096493,-9.853672,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-upper-tullig-beg-killorglin-co-kerry/3748105
452,295000,52.053017,-9.944408,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-2-glencastle-kilnabrack-upper-glenbeigh-co-kerry/3747185
453,370000,52.109359,-9.883384,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-lonart-killorglin-co-kerry/3747238
454,300000,53.008952,-9.238647,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-ballygoonaun-kilfenora-co-clare/3748092
455,325000,53.132273,-6.741552,4 Bed,2 Bath,http://www.daft.ie/for-sale/townhouse-main-street-kilcullen-co-kildare/3748081
456,375000,53.288498,-6.242186,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-30-ashgrove-court-dundrum-dublin-14/3748071
457,170000,52.21232,-8.385953,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-carrigdownane-kildorrery-co-cork/3748059
458,325000,53.338767,-6.46356,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-59-adamstown-way-adamstown-co-dublin/3748043
459,145000,53.508224,-8.85939,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-16-country-meadows-cloontooa-tuam-co-galway/3747615
460,220000,55.218217,-7.811746,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-2-altaheeran-cottages-downings-co-donegal/3748023
461,375000,54.958513,-7.690356,7 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-glebe-letterkenny-co-donegal/3748025
462,375000,55.1834711,-7.9694369,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-ards-park-manor-ards-dunfanaghy-co-donegal/3748021
463,350000,55.1834711,-7.9694369,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-ards-park-manor-ards-dunfanaghy-co-donegal/3748019
464,395000,55.197454,-7.84418,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-no-1-crucknamurleog-downings-co-donegal/3748017
465,280000,54.091621,-7.506951,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-killynaher-milltown-belturbet-co-cavan/3748008
466,180000,53.4595279,-7.9958905,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-house-a-barrymore-athlone-co-roscommon/3748006
467,180000,53.454404537925,-7.9847867383104,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-house-b-barrymore-athlone-co-roscommon/3748004
468,100000,52.6495273,-8.6276326,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-8-ballyclough-avenue-ballinacurra-weston-co-limerick/3747998
469,250000,53.443538,-6.214056,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-74-holywell-rise-swords-co-dublin/3747994
470,195000,52.671553,-8.580416,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-1-harvard-close-college-court-castletroy-co-limerick/3747989
471,270000,52.267642,-6.390991,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-31-the-cove-rosslare-strand-co-wexford/3748013
472,399950,53.311904,-6.334486,3 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-22-st-anthonys-crescent-greenhills-walkinstown-dublin-12/3747987
473,189000,51.749696,-8.741999,4 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-33-lower-convent-hill-bandon-co-cork/3747986
474,165000,54.282061,-8.470024,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-59-avondale-sligo-co-sligo/3737690
475,224950,53.534157,-7.318722,3 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-27-deravarra-delvin-road-mullingar-co-westmeath/3747975
476,419950,53.50919,-7.24668,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-greatdown-the-downs-mullingar-co-westmeath/3747968
477,224950,53.52958,-7.353889,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-62-ashefield-mullingar-co-westmeath/3747965
478,235000,51.871405,-8.503378,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-106-elm-park-wilton-wilton-co-cork/3747959
479,90000,52.256205,-7.11834,2 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-3-manor-hill-co-waterford/3747955
480,265000,53.169812,-6.804826,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-47-millfield-manor-newbridge-co-kildare/3747940
481,275000,53.610606,-9.437796,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-teach-an-chloic-tourmakeady-co-mayo/3747936
482,300000,53.168566,-6.806015,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-68-beechmount-green-road-newbridge-co-kildare/3747933
483,420000,53.511553,-7.342537,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-12-hillview-ballinderry-mullingar-co-westmeath/3747932
484,375000,53.311356,-6.279217,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-g5-beaumont-house-rathgar-dublin-6/3747927
485,325000,51.910886,-8.320463,4 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-railway-cottage-cobh-junction-glounthaune-co-cork/3747926
486,295000,53.348715,-6.277584,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-219-block-c-smithfield-dublin-1/3747921
487,485000,53.267142,-6.212528,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-31-mount-eagle-grove-leopardstown-heights-leopardstown-dublin-18/3747918
488,385000,53.160253,-6.547079,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-73-burgage-manor-blessington-co-wicklow/3578793
489,395000,53.162723,-6.542323,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-7-milltown-gate-blessington-co-wicklow/3680869
490,225000,52.509634,-6.29016,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-seaview-court-gorey-co-wexford/3747802
491,140000,53.017643,-7.150494,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-15-vale-view-apartments-main-street-stradbally-portlaoise-co-laois/3747890
492,385000,53.408004,-6.231908,3 Bed,2 Bath,http://www.daft.ie/for-sale/bungalow-33-turnapin-cottages-cloghran-santry-dublin-9/3747910
493,185000,53.701201,-6.252055,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-the-courtyard-bettystown-co-meath/3747882
494,360000,53.344017,-6.227265,2 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-54-fishermans-wharf-york-road-ringsend-dublin-4/3747875
495,30000,53.59854550881917,-7.787519867631431,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-lismacmurrough-ballymahon-co-longford/3736175
496,120000,53.79321,-8.662235,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-clooncan-ballinlough-co-roscommon/3747873
497,249950,52.802719,-6.7247931,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-5-rath-feilim-tullowhill-tullow-co-carlow/3747869
498,230000,54.243442,-6.947923,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-38-latlurcan-glen-latlurcan-monaghan-co-monaghan/3747905
499,245000,54.639082,-8.307431,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-port-inver-co-donegal/3747902
500,80000,54.221506,-9.983252,4 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-broadhaven-heights-belmullet-co-mayo/3747881
501,485000,53.55209,-6.774524,5 Bed,3 Bath,http://www.daft.ie/for-sale/bungalow-30-friars-park-trim-co-meath/3747887
502,235000,52.323195,-6.475815,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-8-lus-mor-whiterock-hill-whiterock-co-wexford/3747885
503,314950,53.534144,-7.317291,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-deravarra-delvin-road-mullingar-co-westmeath/3747878
504,295000,53.287924,-6.133141,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-2-37-clarinda-park-west-dun-laoghaire-co-dublin/3747865
505,345000,53.273931,-6.258468,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-43-marlay-view-ballinteer-avenue-rathfarnham-dublin-14/3747866
506,120000,52.571505836977565,-9.621389362058864,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-beale-ballybunion-co-kerry/3747863
507,175000,53.51063,-8.874354,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-100-woodfield-galway-road-tuam-co-galway/3747600
508,189950,54.312501,-8.170409,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-5-skreeny-manor-manorhamilton-co-leitrim/3747824
509,180000,52.442042,-9.047201,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-31-woodfield-park-newcastle-west-co-limerick/3747809
510,240000,52.847968,-8.987189,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-sandfield-house-sandfield-park-ennis-co-clare/3747817
511,345000,51.87272,-8.540471,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-9-bridgefield-green-curraheen-road-bishopstown-co-cork/3747624
512,139000,54.274213,-8.473902,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-10-cois-in-bhear-sligo-co-sligo/3747485
513,375000,51.706922,-8.697487,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-ratharoon-west-bandon-co-cork/3747793
514,310000,52.794797,-6.449664,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-12-bramble-hill-lugduff-tinahely-co-wicklow/3747785
